Date,Billing Period Start,Billing Period End,Payment Duration,Shop Name,Shop Domain,Shop Email,Shop Country,Details,Charge Type,Partner Sale,Shopify Fee,Partner Share,Charge ID
2019-12-30 07:39:38 UTC,2019-12-24 00:00:00 UTC,2020-01-23 00:00:00 UTC,"December 20, 2019 - December 31, 2019",mach-mich-gelb,mach-mich-gelb.myshopify.com,machmichgelb.shop@gmail.com,DE,In Cart Upsell - Beginner plan: 2019-12-24 - 2020-01-23,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:39:36 UTC,2019-12-12 00:00:00 UTC,2020-01-11 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Moonlit Jewelry,moonlitjewelry2.myshopify.com,charlie.w.weaver@gmail.com,AU,In Cart Upsell - Beginner plan: 2019-12-12 - 2020-01-11,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:37:44 UTC,2019-12-03 00:00:00 UTC,2020-01-02 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Dainty Harper,zegldesigns.myshopify.com,daintyharper@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-03 - 2020-01-02,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:37:27 UTC,2019-12-21 00:00:00 UTC,2020-01-20 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Minovia Limited,minovia-seychelles.myshopify.com,contact@minovia-limited.com,NL,In Cart Upsell - Beginner plan: 2019-12-21 - 2020-01-20,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:33:09 UTC,2019-12-26 00:00:00 UTC,2020-01-25 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Kids Blueberry,kids-blueberry.myshopify.com,kidsblueberryclothing@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-26 - 2020-01-25,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:26:51 UTC,2019-12-09 00:00:00 UTC,2020-01-08 00:00:00 UTC,"December 20, 2019 - December 31, 2019",TV Zones,tv-zones.myshopify.com,orionsdeals@gmail.com,FR,In Cart Upsell - Beginner plan: 2019-12-09 - 2020-01-08,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:26:19 UTC,2019-12-11 00:00:00 UTC,2020-01-10 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Livero,webshop003.myshopify.com,info@livero.nl,NL,In Cart Upsell - Beginner plan: 2019-12-11 - 2020-01-10,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:25:47 UTC,2019-12-15 00:00:00 UTC,2020-01-14 00:00:00 UTC,"December 20, 2019 - December 31, 2019",The Officer Tatum Store,the-officer-tatum-shop.myshopify.com,Brandonotatum@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-15 - 2020-01-14,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:25:37 UTC,2019-12-21 00:00:00 UTC,2020-01-20 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Family Teams,family-teams.myshopify.com,Jeremy@familyteams.com,US,In Cart Upsell - Beginner plan: 2019-12-21 - 2020-01-20,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:24:38 UTC,2019-12-01 00:00:00 UTC,2019-12-31 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Blake Mall,blakebeauty.myshopify.com,blakebeautyshop@gmail.com,PE,In Cart Upsell - Beginner plan: 2019-12-01 - 2019-12-31,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:23:58 UTC,2019-12-25 00:00:00 UTC,2020-01-24 00:00:00 UTC,"December 20, 2019 - December 31, 2019",The Bestmart,the-bestmart.myshopify.com,thebestmart29@gmail.com,MA,In Cart Upsell - Beginner plan: 2019-12-25 - 2020-01-24,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:23:26 UTC,2019-12-01 00:00:00 UTC,2019-12-31 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Lazy Scrubber,killerturtle.myshopify.com,support@lazyscrubber.com,GB,In Cart Upsell - Beginner plan: 2019-12-01 - 2019-12-31,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:23:22 UTC,2019-12-27 00:00:00 UTC,2020-01-26 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Lashzaphire,lashzaphire.myshopify.com,lashzaphire@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-27 - 2020-01-26,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:22:43 UTC,2019-12-04 00:00:00 UTC,2020-01-03 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Trendmobile,trendmobile.myshopify.com,trendmobilero@gmail.com,RO,In Cart Upsell - Beginner plan: 2019-12-04 - 2020-01-03,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:22:32 UTC,2019-12-14 00:00:00 UTC,2020-01-13 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Limitless Docs,limitless-docs.myshopify.com,tim@limitlessdocs.com,US,In Cart Upsell - Beginner plan: 2019-12-14 - 2020-01-13,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:22:23 UTC,2019-12-06 00:00:00 UTC,2020-01-05 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Plant Power Pets,plant-power-pets.myshopify.com,alex.hill@plantpowerpets.com.au,AU,In Cart Upsell - Beginner plan: 2019-12-06 - 2020-01-05,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:22:05 UTC,2019-12-19 00:00:00 UTC,2020-01-18 00:00:00 UTC,"December 20, 2019 - December 31, 2019",SPACETALK UK,spacetalkuk.myshopify.com,team@spacetalkwatch.com,GB,In Cart Upsell - Beginner plan: 2019-12-19 - 2020-01-18,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:21:06 UTC,2019-12-18 00:00:00 UTC,2020-01-17 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Urban Abseiler,http-urbanabseiler-com-au.myshopify.com,info@urbanabseiler.com.au,AU,In Cart Upsell - Professional plan: 2019-12-18 - 2020-01-17,App sale – subscription,31.2,0.0,31.2,
2019-12-30 07:20:13 UTC,2019-12-01 00:00:00 UTC,2019-12-31 00:00:00 UTC,"December 20, 2019 - December 31, 2019",BELLUXASHOP,l-tienda.myshopify.com,info@belluxashop.com,US,In Cart Upsell - Beginner plan: 2019-12-01 - 2019-12-31,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:20:08 UTC,2019-12-25 00:00:00 UTC,2020-01-24 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Babyyful,babyyful.myshopify.com,support@babyyful.com,US,In Cart Upsell - Beginner plan: 2019-12-25 - 2020-01-24,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:19:51 UTC,2019-12-13 00:00:00 UTC,2020-01-12 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Auberon and James,auberon-and-james.myshopify.com,info@auberonandjames.com,GB,In Cart Upsell - Beginner plan: 2019-12-13 - 2020-01-12,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:18:02 UTC,2019-12-27 00:00:00 UTC,2020-01-26 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Me and My Room,me-and-my-room.myshopify.com,contact@meandmyroom.co,US,In Cart Upsell - Beginner plan: 2019-12-27 - 2020-01-26,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:18:02 UTC,2019-12-28 00:00:00 UTC,2020-01-27 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Yellow Curtain ,yellow-curtain.myshopify.com,sid.siv149@gmail.com,IN,In Cart Upsell - Beginner plan: 2019-12-28 - 2020-01-27,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:17:18 UTC,2019-12-20 00:00:00 UTC,2020-01-19 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Net Zero Co.,net-zero-straw.myshopify.com,amikim@outlook.com,CA,In Cart Upsell - Professional plan: 2019-12-20 - 2020-01-19,App sale – subscription,31.2,0.0,31.2,
2019-12-30 07:16:20 UTC,2019-12-11 00:00:00 UTC,2020-01-10 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Googan Baits,googan-baits.myshopify.com,info@googanbaits.com,US,In Cart Upsell - Beginner plan: 2019-12-11 - 2020-01-10,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:16:14 UTC,2019-12-09 00:00:00 UTC,2020-01-08 00:00:00 UTC,"December 20, 2019 - December 31, 2019",WETSU Company,wetsu-company.myshopify.com,mike@wetsu.co,US,In Cart Upsell - Beginner plan: 2019-12-09 - 2020-01-08,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:14:59 UTC,2019-12-28 00:00:00 UTC,2020-01-27 00:00:00 UTC,"December 20, 2019 - December 31, 2019",moniquelhuillier,moniquelhuillier.myshopify.com,annah@moniquelhuillier.com,US,In Cart Upsell - Beginner plan: 2019-12-28 - 2020-01-27,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:14:16 UTC,2019-12-22 00:00:00 UTC,2020-01-21 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Keco Tabs,www-kecotabs-com.myshopify.com,kaustin@keco.com,US,In Cart Upsell - Beginner plan: 2019-12-22 - 2020-01-21,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:13:24 UTC,2019-12-20 00:00:00 UTC,2020-01-19 00:00:00 UTC,"December 20, 2019 - December 31, 2019",PremamaWellness,premamawellness.myshopify.com,hello@premamawellness.com,US,In Cart Upsell - Professional plan: 2019-12-20 - 2020-01-19,App sale – subscription,31.2,0.0,31.2,
2019-12-30 07:12:04 UTC,2019-12-26 00:00:00 UTC,2020-01-25 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Smash + Tess,smashtessus.myshopify.com,afreeborn@smashtess.com,CA,In Cart Upsell - Professional plan: 2019-12-26 - 2020-01-25,App sale – subscription,31.2,0.0,31.2,
2019-12-30 07:12:04 UTC,2019-12-26 00:00:00 UTC,2020-01-25 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Smash + Tess,smashtess.myshopify.com,afreeborn@smashtess.com,CA,In Cart Upsell - Professional plan: 2019-12-26 - 2020-01-25,App sale – subscription,31.2,0.0,31.2,
2019-12-30 07:11:17 UTC,2019-12-16 00:00:00 UTC,2020-01-15 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Nflightmic.com,nflightmic-com.myshopify.com,acroflights@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-16 - 2020-01-15,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:10:59 UTC,2019-12-10 00:00:00 UTC,2020-01-09 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Winston & Bear,winston-bear.myshopify.com,scott@mediapedia.co,AU,In Cart Upsell - Beginner plan: 2019-12-10 - 2020-01-09,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:10:38 UTC,2019-12-20 00:00:00 UTC,2020-01-19 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Powersport Freaks,powersport-freaks.myshopify.com,contact@powersportfreaks.com,US,In Cart Upsell - Beginner plan: 2019-12-20 - 2020-01-19,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:10:12 UTC,2019-12-20 00:00:00 UTC,2020-01-19 00:00:00 UTC,"December 20, 2019 - December 31, 2019",CellularOutfitter,cellularoutfitter.myshopify.com,ruben@mobovida.com,US,In Cart Upsell - Beginner plan: 2019-12-20 - 2020-01-19,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:09:15 UTC,2019-12-13 00:00:00 UTC,2020-01-12 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Active Dreamers,activedreamers.myshopify.com,Jack@activedreamers.com,US,In Cart Upsell - Professional plan: 2019-12-13 - 2020-01-12,App sale – subscription,31.2,0.0,31.2,
2019-12-30 07:09:05 UTC,2019-12-21 00:00:00 UTC,2020-01-20 00:00:00 UTC,"December 20, 2019 - December 31, 2019",DAKODA LOVE,dakoda-love.myshopify.com,info@dakodalove.com,US,In Cart Upsell - Professional plan: 2019-12-21 - 2020-01-20,App sale – subscription,31.2,0.0,31.2,
2019-12-30 07:07:49 UTC,2019-12-26 00:00:00 UTC,2020-01-25 00:00:00 UTC,"December 20, 2019 - December 31, 2019",LuminAID,luminaid-lab.myshopify.com,info@luminaid.com,US,In Cart Upsell - Professional plan: 2019-12-26 - 2020-01-25,App sale – subscription,31.2,0.0,31.2,
2019-12-30 07:07:48 UTC,2019-12-02 00:00:00 UTC,2020-01-01 00:00:00 UTC,"December 20, 2019 - December 31, 2019",LuminAID for Business,custom-luminaid.myshopify.com,customprint@luminaid.com,US,In Cart Upsell - Beginner plan: 2019-12-02 - 2020-01-01,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:07:33 UTC,2019-12-11 00:00:00 UTC,2020-01-10 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Mumasil,mumasil.myshopify.com,info@mumasil.com.au,AU,In Cart Upsell - Beginner plan: 2019-12-11 - 2020-01-10,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:07:27 UTC,2019-12-20 00:00:00 UTC,2020-01-19 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Gypsy Mermaid,west-coast-mermaid.myshopify.com,westcoastgypsymermaid@gmail.com,CA,In Cart Upsell - Beginner plan: 2019-12-20 - 2020-01-19,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:07:00 UTC,2019-11-30 00:00:00 UTC,2019-12-30 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Black Limba,black-limba.myshopify.com,javiergaray90@gmail.com,ES,In Cart Upsell - Professional plan: 2019-11-30 - 2019-12-30,App sale – subscription,31.2,0.0,31.2,
2019-12-30 07:06:11 UTC,2019-12-05 00:00:00 UTC,2020-01-04 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Ruby's Rubbish®,rubys-rubbish.myshopify.com,Jwhittington@rubysrubbish.com,US,In Cart Upsell - Beginner plan: 2019-12-05 - 2020-01-04,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:04:31 UTC,2019-12-21 00:00:00 UTC,2020-01-20 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Franciscan Media ,catalogdev.myshopify.com,jtankersley@franciscanmedia.org,US,In Cart Upsell - Beginner plan: 2019-12-21 - 2020-01-20,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:04:25 UTC,2019-12-02 00:00:00 UTC,2020-01-01 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Renetto - The Original Canopy Chair ,capri4412.myshopify.com,stevetinto@icloud.com,US,In Cart Upsell - Beginner plan: 2019-12-02 - 2020-01-01,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:04:07 UTC,2019-12-02 00:00:00 UTC,2020-01-01 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Fashion Lens NZ,solanki-ventures.myshopify.com,admin@solankiventures.nz,NZ,In Cart Upsell - Basic plan: 2019-12-02 - 2020-01-01,App sale – subscription,6.4,0.0,6.4,
2019-12-30 07:03:21 UTC,2019-12-08 00:00:00 UTC,2020-01-07 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Tempdrop,tempdrop.myshopify.com,office@temp-drop.com,US,In Cart Upsell - Beginner plan: 2019-12-08 - 2020-01-07,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:02:33 UTC,2019-12-23 00:00:00 UTC,2020-01-22 00:00:00 UTC,"December 20, 2019 - December 31, 2019",blipshift,blipshift.myshopify.com,joe.oh@blipshift.com,US,In Cart Upsell - Beginner plan: 2019-12-23 - 2020-01-22,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:02:32 UTC,2019-12-14 00:00:00 UTC,2020-01-13 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Ivory & Deene Pty Ltd,ivory-deene-3.myshopify.com,ivoryanddeene@me.com,AU,In Cart Upsell - Beginner plan: 2019-12-14 - 2020-01-13,App sale – subscription,11.2,0.0,11.2,
2019-12-30 07:02:09 UTC,2019-12-03 00:00:00 UTC,2020-01-02 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Vinduespudsning.com,vinduespudsning.myshopify.com,timesolution2016@gmail.com,DK,In Cart Upsell - Professional plan: 2019-12-03 - 2020-01-02,App sale – subscription,39.2,0.0,39.2,
2019-12-30 04:07:16 UTC,2019-12-13 00:00:00 UTC,2020-01-12 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Inaden,inadendesign.myshopify.com,contact@inadendesign.com,FR,In Cart Upsell - Beginner plan: 2019-12-13 - 2020-01-12,App sale – subscription,11.2,0.0,11.2,
2019-12-30 00:02:27 UTC,2019-11-28 00:00:00 UTC,2019-12-28 00:00:00 UTC,"December 20, 2019 - December 31, 2019",AVI-8 Timepieces,avi8-info.myshopify.com,info@avi-8.co.uk,GB,In Cart Upsell - Beginner plan: 2019-11-28 - 2019-12-28,App sale – subscription,11.2,0.0,11.2,
2019-12-29 23:22:53 UTC,2019-12-17 00:00:00 UTC,2020-01-16 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Way Up Gifts,way-up-gifts.myshopify.com,sales@wayupgifts.com,US,In Cart Upsell - Beginner plan: 2019-12-17 - 2020-01-16,App sale – subscription,11.2,0.0,11.2,
2019-12-29 20:53:55 UTC,2019-12-23 00:00:00 UTC,2020-01-22 00:00:00 UTC,"December 20, 2019 - December 31, 2019",The Haute Brand,the-haute-brand.myshopify.com,shop@thehauteonline.com,US,In Cart Upsell - Beginner plan: 2019-12-23 - 2020-01-22,App sale – subscription,11.2,0.0,11.2,
2019-12-29 18:41:28 UTC,2019-12-29 00:00:00 UTC,2020-01-28 00:00:00 UTC,"December 20, 2019 - December 31, 2019",servegoodsshop,servegoodsshop.myshopify.com,servegoods.shop@gmail.com,IN,In Cart Upsell - Beginner plan: 2019-12-29 - 2020-01-28,App sale – subscription,11.2,0.0,11.2,
2019-12-29 17:28:22 UTC,2019-12-24 00:00:00 UTC,2020-01-23 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Torque Detail,torquedetail.myshopify.com,hello@torquedetail.com,US,In Cart Upsell - Beginner plan: 2019-12-24 - 2020-01-23,App sale – subscription,11.2,0.0,11.2,
2019-12-29 16:56:19 UTC,2019-12-26 00:00:00 UTC,2020-01-25 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Battling Blades,battling-blades.myshopify.com,info@battlingblades.com,US,In Cart Upsell - Beginner plan: 2019-12-26 - 2020-01-25,App sale – subscription,11.2,0.0,11.2,
2019-12-29 10:11:11 UTC,2019-12-12 00:00:00 UTC,2020-01-11 00:00:00 UTC,"December 20, 2019 - December 31, 2019",World At Home,worldat-home.myshopify.com,worldathome20@gmail.com,FR,In Cart Upsell - Beginner plan: 2019-12-12 - 2020-01-11,App sale – subscription,11.2,0.0,11.2,
2019-12-29 09:28:49 UTC,2019-12-10 00:00:00 UTC,2020-01-09 00:00:00 UTC,"December 20, 2019 - December 31, 2019",KdoFacile,boutique-joel.myshopify.com,contact@kdofacile.com,FR,In Cart Upsell - Beginner plan: 2019-12-10 - 2020-01-09,App sale – subscription,11.2,0.0,11.2,
2019-12-29 09:26:49 UTC,2019-12-15 00:00:00 UTC,2020-01-14 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Yes We Wild,yes-we-wild.myshopify.com,chienkstn56@gmail.com,VN,In Cart Upsell - Beginner plan: 2019-12-15 - 2020-01-14,App sale – subscription,11.2,0.0,11.2,
2019-12-29 08:07:09 UTC,2019-12-23 00:00:00 UTC,2020-01-22 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Frossia : Accessoire cheveux,frossia.myshopify.com,info@frossia.com,FR,In Cart Upsell - Beginner plan: 2019-12-23 - 2020-01-22,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:37:46 UTC,2019-12-24 00:00:00 UTC,2020-01-23 00:00:00 UTC,"December 20, 2019 - December 31, 2019",JUDE DAVIS,jude-davis.myshopify.com,contact@jude-davis.com,FR,In Cart Upsell - Beginner plan: 2019-12-24 - 2020-01-23,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:37:33 UTC,2019-12-25 00:00:00 UTC,2020-01-24 00:00:00 UTC,"December 20, 2019 - December 31, 2019",UltimateTravelBagCo,ultimatetravelbagco.myshopify.com,jlau13@caledonian.ac.uk,GB,In Cart Upsell - Beginner plan: 2019-12-25 - 2020-01-24,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:34:33 UTC,2019-12-23 00:00:00 UTC,2020-01-22 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Sublim Angel,kww-beauty-collection.myshopify.com,dylan.walthert@gmail.com,CH,In Cart Upsell - Beginner plan: 2019-12-23 - 2020-01-22,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:33:00 UTC,2019-12-04 00:00:00 UTC,2020-01-03 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Eroma Diffusers,eromahumidifiers.myshopify.com,eromahumidifiers@gmail.com,US,In Cart Upsell - Beginner plan: 2019-12-04 - 2020-01-03,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:32:42 UTC,2019-12-09 00:00:00 UTC,2020-01-08 00:00:00 UTC,"December 20, 2019 - December 31, 2019",StyleHabitats,rgiart.myshopify.com,business.gideonse@gmail.com,NL,In Cart Upsell - Beginner plan: 2019-12-09 - 2020-01-08,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:30:24 UTC,2019-12-13 00:00:00 UTC,2020-01-12 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Beauty Connections,beauty-connections-store.myshopify.com,shopify@click2it.com.au,AU,In Cart Upsell - Beginner plan: 2019-12-13 - 2020-01-12,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:30:08 UTC,2019-12-24 00:00:00 UTC,2020-01-23 00:00:00 UTC,"December 20, 2019 - December 31, 2019",kitiki6,kitiki6.myshopify.com,thekitiki06@gmail.com,MA,In Cart Upsell - Beginner plan: 2019-12-24 - 2020-01-23,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:29:40 UTC,2019-12-17 00:00:00 UTC,2020-01-16 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Dreamy Wish,dreamy-wish.myshopify.com,admin@dreamywish.com,US,In Cart Upsell - Beginner plan: 2019-12-17 - 2020-01-16,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:26:36 UTC,2019-12-02 00:00:00 UTC,2020-01-01 00:00:00 UTC,"December 20, 2019 - December 31, 2019",cookteri,cookteri.myshopify.com,admin@cookteri.com,DE,In Cart Upsell - Beginner plan: 2019-12-02 - 2020-01-01,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:25:13 UTC,2019-12-29 00:00:00 UTC,2020-01-28 00:00:00 UTC,"December 20, 2019 - December 31, 2019",SnapWireless,snapwireless-uk.myshopify.com,mark@snapwireless.com.au,AU,In Cart Upsell - Beginner plan: 2019-12-29 - 2020-01-28,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:23:43 UTC,2019-11-30 00:00:00 UTC,2019-12-30 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Aveneti,aveneti.myshopify.com,zwolsmanfloris@gmail.com,NL,In Cart Upsell - Beginner plan: 2019-11-30 - 2019-12-30,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:23:15 UTC,2019-12-06 00:00:00 UTC,2020-01-05 00:00:00 UTC,"December 20, 2019 - December 31, 2019",BOLIXA®,1dealtime.myshopify.com,svenkwakman@hotmail.com,NL,In Cart Upsell - Beginner plan: 2019-12-06 - 2020-01-05,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:23:11 UTC,2019-12-13 00:00:00 UTC,2020-01-12 00:00:00 UTC,"December 20, 2019 - December 31, 2019",FastCandy.se | Hemkörning Godis Helsingborg,fastcandy.myshopify.com,support@fastcandy.se,SE,In Cart Upsell - Beginner plan: 2019-12-13 - 2020-01-12,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:22:48 UTC,2019-12-28 00:00:00 UTC,2020-01-27 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Habibizz,the-habibi-store.myshopify.com,mustafa@mkethreads.com,US,In Cart Upsell - Beginner plan: 2019-12-28 - 2020-01-27,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:22:44 UTC,2019-12-15 00:00:00 UTC,2020-01-14 00:00:00 UTC,"December 20, 2019 - December 31, 2019",ByeCig,byecig.myshopify.com,byecigstore@gmail.com,NZ,In Cart Upsell - Beginner plan: 2019-12-15 - 2020-01-14,App sale – subscription,11.2,0.0,11.2,
2019-12-29 07:22:29 UTC,2019-11-30 00:00:00 UTC,2019-12-30 00:00:00 UTC,"December 20, 2019 - December 31, 2019",Shopbeep,global-local-store.myshopify.com,kycheng1971@gmail.com,SG,In Cart Upsell - Beginner plan: 2019-11-30 - 2019-12-30,App sale – subscription,11.2,0.0,11.2,
